Number,cset,alt,Choice,CL,SS,SOS,COST,SQ,Block,Q6K1,Q6K2,Q6K3,Q6K4,Age1,Age2,Age3,Edu1,Edu2,Edu3,Tin1,Tin2,FRB,size1,size2,AMED,Quant1,Quant2,Quant3,Quant4,Benefit1,Benefit2,Benefit3,Gender1,Gender2,Q5M1,Q5M2,Q5M3,Q5M4,Q5M5,Q5M6,Q5M7,Q5M8,Q9Ct,Q9LY,Q9F,Q9AT,Q9R,Q9VB,Q9MH,Q9PP,Q10TF,Q10CH,Q10SG,Q10T,Q10AT,Q10CP,Old_Number
57,2,1,1,1,-1,-1,10,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,1,5,2,7,6,3,4,2,3,6,4,5,1,47
57,2,2,0,-1,1,1,3,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,1,5,2,7,6,3,4,2,3,6,4,5,1,47
57,2,3,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,1,5,2,7,6,3,4,2,3,6,4,5,1,47
57,3,1,0,-1,1,-1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,1,5,2,7,6,3,4,2,3,6,4,5,1,47
57,3,2,0,1,-1,1,10,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,1,5,2,7,6,3,4,2,3,6,4,5,1,47
57,3,3,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,1,5,2,7,6,3,4,2,3,6,4,5,1,47
57,4,1,0,-1,1,-1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,1,5,2,7,6,3,4,2,3,6,4,5,1,47
57,4,2,0,1,-1,1,10,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,1,5,2,7,6,3,4,2,3,6,4,5,1,47
57,4,3,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,1,5,2,7,6,3,4,2,3,6,4,5,1,47
58,1,1,1,-1,1,1,6,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,1,7,2,6,5,4,3,8,2,1,4,3,5,6,48
58,1,2,0,1,1,-1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,1,7,2,6,5,4,3,8,2,1,4,3,5,6,48
58,1,3,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,1,7,2,6,5,4,3,8,2,1,4,3,5,6,48
58,2,1,0,1,1,1,3,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,1,7,2,6,5,4,3,8,2,1,4,3,5,6,48
58,2,2,0,-1,-1,-1,10,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,1,7,2,6,5,4,3,8,2,1,4,3,5,6,48
58,2,3,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,1,7,2,6,5,4,3,8,2,1,4,3,5,6,48
58,3,1,0,1,-1,-1,10,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,1,7,2,6,5,4,3,8,2,1,4,3,5,6,48
58,3,2,1,-1,1,1,3,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,1,7,2,6,5,4,3,8,2,1,4,3,5,6,48
58,3,3,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,1,7,2,6,5,4,3,8,2,1,4,3,5,6,48
58,4,1,1,-1,1,-1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,1,7,2,6,5,4,3,8,2,1,4,3,5,6,48
58,4,2,0,1,-1,1,10,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,1,7,2,6,5,4,3,8,2,1,4,3,5,6,48
58,4,3,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,1,7,2,6,5,4,3,8,2,1,4,3,5,6,48
59,1,1,0,-1,1,1,6,0,2,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,6,8,3,2,5,7,4,1,1,2,5,3,6,4,49
59,1,2,1,1,-1,-1,6,0,2,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,6,8,3,2,5,7,4,1,1,2,5,3,6,4,49
59,1,3,0,0,0,0,0,1,2,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,6,8,3,2,5,7,4,1,1,2,5,3,6,4,49
59,2,1,1,1,-1,-1,3,0,2,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,6,8,3,2,5,7,4,1,1,2,5,3,6,4,49
59,2,2,0,-1,1,1,6,0,2,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,6,8,3,2,5,7,4,1,1,2,5,3,6,4,49
59,2,3,0,0,0,0,0,1,2,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,6,8,3,2,5,7,4,1,1,2,5,3,6,4,49
59,3,1,0,1,-1,1,3,0,2,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,6,8,3,2,5,7,4,1,1,2,5,3,6,4,49
59,3,2,0,-1,-1,1,6,0,2,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,6,8,3,2,5,7,4,1,1,2,5,3,6,4,49
59,3,3,1,0,0,0,0,1,2,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,6,8,3,2,5,7,4,1,1,2,5,3,6,4,49
59,4,1,1,-1,-1,-1,6,0,2,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,6,8,3,2,5,7,4,1,1,2,5,3,6,4,49
59,4,2,0,1,1,-1,3,0,2,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,6,8,3,2,5,7,4,1,1,2,5,3,6,4,49
59,4,3,0,0,0,0,0,1,2,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,6,8,3,2,5,7,4,1,1,2,5,3,6,4,49
60,1,1,0,-1,-1,1,3,0,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,1,2,3,4,7,6,5,4,5,2,6,1,3,50
60,1,2,0,1,-1,1,1,0,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,1,2,3,4,7,6,5,4,5,2,6,1,3,50
60,1,3,1,0,0,0,0,1,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,1,2,3,4,7,6,5,4,5,2,6,1,3,50
60,2,1,1,-1,-1,1,3,0,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,1,2,3,4,7,6,5,4,5,2,6,1,3,50
60,2,2,0,1,-1,1,1,0,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,1,2,3,4,7,6,5,4,5,2,6,1,3,50
60,2,3,0,0,0,0,0,1,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,1,2,3,4,7,6,5,4,5,2,6,1,3,50
60,3,1,0,1,-1,-1,10,0,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,1,2,3,4,7,6,5,4,5,2,6,1,3,50
60,3,2,0,-1,1,-1,1,0,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,1,2,3,4,7,6,5,4,5,2,6,1,3,50
60,3,3,1,0,0,0,0,1,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,1,2,3,4,7,6,5,4,5,2,6,1,3,50
60,4,1,1,1,-1,-1,10,0,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,1,2,3,4,7,6,5,4,5,2,6,1,3,50
60,4,2,0,-1,1,-1,1,0,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,1,2,3,4,7,6,5,4,5,2,6,1,3,50
60,4,3,0,0,0,0,0,1,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,1,2,3,4,7,6,5,4,5,2,6,1,3,50
61,1,1,0,1,1,1,10,0,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,1,6,2,5,1,4,3,1,5,2,4,3,6,50
61,1,2,0,-1,1,-1,1,0,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,1,6,2,5,1,4,3,1,5,2,4,3,6,50
61,1,3,1,0,0,0,0,1,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,1,6,2,5,1,4,3,1,5,2,4,3,6,50
61,2,1,1,1,1,1,10,0,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,1,6,2,5,1,4,3,1,5,2,4,3,6,50
61,2,2,0,-1,1,-1,1,0,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,1,6,2,5,1,4,3,1,5,2,4,3,6,50
61,2,3,0,0,0,0,0,1,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,1,6,2,5,1,4,3,1,5,2,4,3,6,50
61,3,1,0,-1,-1,-1,1,0,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,1,6,2,5,1,4,3,1,5,2,4,3,6,50
61,3,2,0,1,-1,1,3,0,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,1,6,2,5,1,4,3,1,5,2,4,3,6,50
61,3,3,1,0,0,0,0,1,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,1,6,2,5,1,4,3,1,5,2,4,3,6,50
61,4,1,0,-1,-1,-1,1,0,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,1,6,2,5,1,4,3,1,5,2,4,3,6,50
61,4,2,1,1,-1,1,3,0,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,1,6,2,5,1,4,3,1,5,2,4,3,6,50
61,4,3,0,0,0,0,0,1,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,1,6,2,5,1,4,3,1,5,2,4,3,6,50
62,1,1,1,-1,-1,1,3,0,3,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,8,2,6,7,4,5,3,1,6,4,3,5,2,1,51
62,1,2,0,1,-1,1,1,0,3,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,8,2,6,7,4,5,3,1,6,4,3,5,2,1,51
62,1,3,0,0,0,0,0,1,3,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,8,2,6,7,4,5,3,1,6,4,3,5,2,1,51
62,2,1,1,1,-1,-1,10,0,3,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,8,2,6,7,4,5,3,1,6,4,3,5,2,1,51
62,2,2,0,-1,1,-1,1,0,3,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,8,2,6,7,4,5,3,1,6,4,3,5,2,1,51
62,2,3,0,0,0,0,0,1,3,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,8,2,6,7,4,5,3,1,6,4,3,5,2,1,51
62,3,1,1,-1,1,1,6,0,2,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,8,2,6,7,4,5,3,1,6,4,3,5,2,1,51
62,3,2,0,1,-1,-1,6,0,2,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,8,2,6,7,4,5,3,1,6,4,3,5,2,1,51
62,3,3,0,0,0,0,0,1,2,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,8,2,6,7,4,5,3,1,6,4,3,5,2,1,51
62,4,1,0,1,-1,-1,3,0,2,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,8,2,6,7,4,5,3,1,6,4,3,5,2,1,51
62,4,2,1,-1,1,1,6,0,2,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,8,2,6,7,4,5,3,1,6,4,3,5,2,1,51
62,4,3,0,0,0,0,0,1,2,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,8,2,6,7,4,5,3,1,6,4,3,5,2,1,51
63,1,1,1,1,1,1,10,0,3,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,8,3,6,5,1,7,2,4,2,4,6,3,5,1,51
63,1,2,0,-1,1,-1,1,0,3,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,8,3,6,5,1,7,2,4,2,4,6,3,5,1,51
63,1,3,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,8,3,6,5,1,7,2,4,2,4,6,3,5,1,51
63,2,1,0,-1,-1,-1,1,0,3,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,8,3,6,5,1,7,2,4,2,4,6,3,5,1,51
63,2,2,1,1,-1,1,3,0,3,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,8,3,6,5,1,7,2,4,2,4,6,3,5,1,51
63,2,3,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,8,3,6,5,1,7,2,4,2,4,6,3,5,1,51
63,3,1,0,1,-1,1,3,0,2,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,8,3,6,5,1,7,2,4,2,4,6,3,5,1,51
63,3,2,1,-1,-1,1,6,0,2,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,8,3,6,5,1,7,2,4,2,4,6,3,5,1,51
63,3,3,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,8,3,6,5,1,7,2,4,2,4,6,3,5,1,51
63,4,1,1,-1,-1,-1,6,0,2,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,8,3,6,5,1,7,2,4,2,4,6,3,5,1,51
63,4,2,0,1,1,-1,3,0,2,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,8,3,6,5,1,7,2,4,2,4,6,3,5,1,51
63,4,3,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,8,3,6,5,1,7,2,4,2,4,6,3,5,1,51
64,1,1,0,-1,-1,1,3,0,3,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,5,1,2,4,3,6,8,7,2,3,4,6,5,1,52
64,1,2,0,1,-1,1,1,0,3,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,5,1,2,4,3,6,8,7,2,3,4,6,5,1,52
64,1,3,1,0,0,0,0,1,3,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,5,1,2,4,3,6,8,7,2,3,4,6,5,1,52
64,2,1,1,1,-1,-1,10,0,3,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,5,1,2,4,3,6,8,7,2,3,4,6,5,1,52
64,2,2,0,-1,1,-1,1,0,3,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,5,1,2,4,3,6,8,7,2,3,4,6,5,1,52
64,2,3,0,0,0,0,0,1,3,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,5,1,2,4,3,6,8,7,2,3,4,6,5,1,52
64,3,1,0,-1,1,1,6,0,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,5,1,2,4,3,6,8,7,2,3,4,6,5,1,52
64,3,2,1,1,-1,-1,6,0,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,5,1,2,4,3,6,8,7,2,3,4,6,5,1,52
64,3,3,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,5,1,2,4,3,6,8,7,2,3,4,6,5,1,52
64,4,1,0,1,-1,-1,3,0,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,5,1,2,4,3,6,8,7,2,3,4,6,5,1,52
64,4,2,0,-1,1,1,6,0,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,5,1,2,4,3,6,8,7,2,3,4,6,5,1,52
64,4,3,1,0,0,0,0,1,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,5,1,2,4,3,6,8,7,2,3,4,6,5,1,52
65,1,1,0,1,1,1,10,0,3,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,1,2,3,4,6,5,7,1,3,2,4,5,6,52
65,1,2,0,-1,1,-1,1,0,3,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,1,2,3,4,6,5,7,1,3,2,4,5,6,52
65,1,3,1,0,0,0,0,1,3,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,1,2,3,4,6,5,7,1,3,2,4,5,6,52
65,2,1,0,-1,-1,-1,1,0,3,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,1,2,3,4,6,5,7,1,3,2,4,5,6,52
65,2,2,0,1,-1,1,3,0,3,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,1,2,3,4,6,5,7,1,3,2,4,5,6,52
65,2,3,1,0,0,0,0,1,3,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,1,2,3,4,6,5,7,1,3,2,4,5,6,52
65,3,1,0,1,-1,1,3,0,2,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,1,2,3,4,6,5,7,1,3,2,4,5,6,52
65,3,2,0,-1,-1,1,6,0,2,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,1,2,3,4,6,5,7,1,3,2,4,5,6,52
65,3,3,1,0,0,0,0,1,2,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,1,2,3,4,6,5,7,1,3,2,4,5,6,52
65,4,1,1,-1,-1,-1,6,0,2,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,1,2,3,4,6,5,7,1,3,2,4,5,6,52
65,4,2,0,1,1,-1,3,0,2,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,1,2,3,4,6,5,7,1,3,2,4,5,6,52
65,4,3,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,8,1,2,3,4,6,5,7,1,3,2,4,5,6,52
66,1,1,0,-1,-1,1,3,0,3,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,8,1,2,3,4,7,5,6,1,2,6,5,3,4,53
66,1,2,0,1,-1,1,1,0,3,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,8,1,2,3,4,7,5,6,1,2,6,5,3,4,53
66,1,3,1,0,0,0,0,1,3,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,8,1,2,3,4,7,5,6,1,2,6,5,3,4,53
66,2,1,0,-1,-1,-1,6,0,4,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,8,1,2,3,4,7,5,6,1,2,6,5,3,4,53
66,2,2,1,1,1,1,6,0,4,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,8,1,2,3,4,7,5,6,1,2,6,5,3,4,53
